From,To,Count
3451,5530,2
3451,5604,4
3451,5852,2
3451,5985,7
3451,6056,6
3451,6104,1
3451,6247,1
3451,6254,6
3452,1426,4
3452,2666,4
3452,4061,2
3452,5214,4
3452,5839,1
3452,6056,1
3453,890,3
3453,1136,2
3453,1385,6
3453,1418,3
3453,1643,3
3453,1827,6
3453,2444,6
3453,3118,9
3453,3685,3
3453,3783,6
3453,3819,6
3453,3893,24
3453,4439,123
3453,4798,3
3453,5216,3
3453,5726,115
3453,5849,3
3453,5926,1
3453,6415,132
3453,6534,21
3454,1753,3
3455,321,3
3455,377,1
3455,536,7
3455,607,3
3455,609,1
3455,617,1
3455,892,2
3455,972,3
3455,1069,5
3455,1128,1
3455,1150,3
3455,1355,2
3455,1444,3
3455,1454,2
3455,1649,2
3455,1692,1
3455,1796,4
3455,1847,8
3455,1938,1
3455,1955,1
3455,2014,4
3455,2049,2
3455,2078,6
3455,2295,1
3455,2334,1
3455,2346,2
3455,2573,1
3455,2604,1
3455,2608,6
3455,2623,1
3455,2768,1
3455,2769,1
3455,3021,1
3455,3040,42
3455,3041,9
3455,3253,2
3455,3472,5
3455,3551,1
3455,3819,2
3455,3831,10
3455,3863,23
3455,4021,2
3455,4044,6
3455,4395,1
3455,4412,1
3455,4470,2
3455,4658,2
3455,4663,1
3455,4747,1
3455,4759,4
3455,4927,2
3455,5214,2
3455,5215,1
3455,5244,3
3455,5347,1
3455,5356,19
3455,5362,3
3455,5419,1
3455,5462,3
3455,5778,1
3455,5808,4
3455,5889,1
3455,6042,10
3455,6054,1
3455,6088,1
3455,6116,2
3455,6180,8
3455,6253,5
3455,6415,6
3455,6435,1
3455,6443,1
3455,6446,1
3455,6462,1
3455,6505,2
3456,4811,5
3456,4943,4
3457,116,1
3457,160,8
3457,379,3
3457,460,3
3457,580,13
3457,890,5
3457,995,6
3457,1052,11
3457,1194,48
3457,1197,3
3457,1311,6
3457,1327,10
3457,1487,6
3457,1540,12
3457,1831,13
3457,1849,8
3457,1962,1
3457,2300,3
3457,2439,11
3457,2651,1
3457,2975,1
3457,3212,3
3457,3221,2
3457,3253,1
3457,3557,8
3457,3569,10
3457,3685,1
3457,4109,1
3457,4183,3
3457,4416,15
3457,4564,7
3457,4756,5
3457,4781,10
3457,4792,4
3457,5132,6
3457,5254,12
3457,5255,6
3457,5337,1
3457,5420,4
3457,5765,2
3457,5842,2
3457,5971,8
3457,6173,9
3458,626,3
3458,1102,1
3458,1785,1
3458,1961,3
3458,2139,1
3458,5056,2
3458,5288,1
3458,5462,11
3458,5509,3
3459,1143,5
3460,661,4
3460,6056,6
3461,443,2
3461,3239,2
3462,835,3
3462,1588,1
3464,151,1
3464,3417,1
3465,2346,3
3465,2513,3
3465,2775,3
3465,2958,2
3465,3004,3
3465,4432,3
3466,2693,4
3467,5215,14
3468,6056,4
3469,655,6
3469,2755,4
3469,2803,4
3469,3610,2
3469,5891,2
3470,3497,5
3470,4391,15
3471,1463,3
3471,2292,3
3471,3609,3
3471,4939,3
3471,5187,3
3472,661,6
3472,1106,3
3472,1648,6
3472,2085,8
3472,2093,8
3472,2346,10
3472,3004,8
3472,3040,11
3472,3171,3
3472,3455,4
3472,3718,6
3472,3863,24
3472,4383,4
3472,4942,8
3472,5287,1
3472,5316,6
3472,5462,3
3472,5577,8
3472,6049,1
3472,6338,1
3473,2723,3
3473,3058,2
3473,4035,5
3474,242,1
3474,1651,3
3474,3474,1
3474,4934,3
3474,5239,1
3474,5341,3
3474,5510,3
3474,5697,1
3475,4073,2
3475,5462,3
3476,321,20
3476,600,2
3476,1521,2
3476,2209,2
3476,2623,2
3476,3718,10
3476,3863,1
3476,5178,2
3476,5462,6
3476,6056,12
3476,6162,1
3477,53,1
3477,135,3
3477,378,2
3477,489,9
3477,921,3
3477,1023,27
3477,1327,44
3477,1365,2
3477,1379,2
3477,1398,3
3477,1540,7
3477,1785,4
3477,1859,2
3477,1934,1
3477,1980,11
3477,2085,2
3477,2209,24
3477,2503,2
3477,2593,2
3477,2651,16
3477,2710,1
3477,2773,5
3477,2872,2
3477,2891,5
3477,3004,8
3477,3297,3
3477,3366,1
3477,3595,6
3477,3672,6
3477,3759,1
3477,4119,2
3477,4366,1
3477,4421,5
3477,4475,1
3477,4536,5
3477,4816,4
3477,4826,1
3477,4845,5
3477,4938,2
3477,4942,3
3477,5022,3
3477,5196,2
3477,5251,2
3477,5353,2
3477,5509,21
3477,5558,1
3477,5837,3
3477,5839,1
3477,6013,3
3477,6344,1
3478,1374,6
3478,1798,4
3478,3653,4
3478,3784,2
3478,4152,2
3479,591,1
3479,1026,15
3479,1389,2
3479,3293,9
3479,5482,9
3479,5577,10
3479,6539,1
3480,243,4
3480,476,4
3480,991,4
3480,1798,2
3480,1864,4
3480,2209,2
3480,2767,4
3480,3027,1
3480,5640,1
3480,5682,4
3480,6056,2
3480,6505,2
3481,1026,1
3481,1420,1
3482,3297,96
3482,4513,3
3483,867,4
3483,3004,7
3483,3483,4
3483,5287,1
3484,293,5
3484,489,3
3484,522,1
3484,696,4
3484,793,14
3484,971,1
3484,1020,4
3484,1026,77
3484,1097,83
3484,1692,6
3484,2085,11
3484,2133,3
3484,2152,13
3484,2459,1
3484,2615,4
3484,2631,3
3484,2949,1
3484,3027,1
3484,3029,2
3484,3108,7
3484,3187,2
3484,3759,3
3484,4812,14
3484,4933,1
3484,5326,8
3484,5429,7
3484,5566,4
3484,5577,39
3484,5986,6
3484,6405,1
3484,6434,3
3485,244,2
3485,3485,1
3485,3805,2
3485,6290,2
3486,293,4
3486,840,2
3486,846,2
3486,1026,6
3486,1604,4
3486,2209,2
3486,2439,12
3486,2608,3
3486,2631,23
3486,3004,12
3486,4781,3
3486,5482,23
3486,5577,39
3486,5986,4
3487,817,1
3487,4391,2
3488,284,3
3488,307,7
3488,321,3
3488,489,1
3488,522,3
3488,961,2
3488,971,17
3488,1086,4
3488,1419,4
3488,1847,5
3488,1919,17
3488,2201,1
3488,2346,6
3488,2374,6
3488,2439,7
3488,2591,3
3488,2595,4
3488,2619,2
3488,2766,2
3488,2775,4
3488,3004,8
3488,3040,5
3488,3054,3
3488,3391,3
3488,3455,2
3488,3528,3
3488,3819,3
3488,3863,13
3488,4044,2
3488,4207,4
3488,4412,7
3488,4761,2
3488,4942,9
3488,5223,8
3488,5276,4
3488,5462,10
3488,5577,4
3488,5691,3
3488,5945,3
3488,5991,6
3488,6049,1
3488,6088,3
3488,6093,8
3488,6160,3
3488,6180,11
3488,6203,3
3488,6392,3
3488,6435,4
3488,6505,1
3489,276,9
3489,729,1
3489,1800,8
3489,3043,6
3489,3297,207
3489,4443,6
3489,4513,3
3489,4853,2
3489,5285,3
3489,5509,14
3489,5655,9
3489,6056,6
3489,6294,8
3489,6388,6
3490,835,2
3490,1460,1
3490,1588,1
3490,1847,1
3490,2410,1
3490,3297,18
3491,758,2
3491,2720,2
3492,933,3
3492,5194,3
3492,5462,6
3493,1106,1
3493,2707,1
3493,2792,1
3493,4383,2
3495,3495,4
3496,247,3
3496,354,9
3496,1374,27
3496,1757,2
3496,2138,2
3496,2424,3
3496,2615,30
3496,5709,6
3496,5804,2
3497,4,1
3497,226,3
3497,255,1
3497,446,94
3497,449,1
3497,529,1
3497,596,1
3497,606,19
3497,633,1
3497,649,3
3497,918,1
3497,1108,4
3497,1164,1
3497,1223,6
3497,1314,1
3497,1325,2
3497,1367,6
3497,1384,4
3497,1402,2
3497,1463,10
3497,1524,2
3497,1530,1
3497,1554,3
3497,1557,4
3497,1560,1
3497,1670,1
3497,1671,2
3497,1684,8
3497,1710,3
3497,1756,5
3497,1834,8
3497,1874,1
3497,1925,3
3497,2066,2
3497,2135,1
3497,2149,1
3497,2165,6
3497,2215,1
3497,2231,1
3497,2242,11
3497,2304,1
3497,2513,2
3497,2551,7
3497,2570,1
3497,2579,1
3497,2589,37
3497,2603,9
3497,2706,13
3497,2709,2
3497,2753,1
3497,2763,11
3497,2793,4
3497,2824,8
3497,2847,1
3497,2877,1
3497,2894,1
3497,2942,9
3497,2957,14
3497,3010,4
3497,3045,1
3497,3067,3
3497,3198,10
3497,3211,3
3497,3231,36
3497,3335,3
3497,3345,1
3497,3347,1
3497,3405,1
3497,3430,1
3497,3437,7
3497,3445,17
3497,3470,1
3497,3621,3
3497,3687,13
3497,3748,2
3497,3767,1
3497,3768,7
3497,3775,73
3497,3806,2
3497,3834,1
3497,3849,1
3497,3852,162
3497,3897,5
3497,3911,1
3497,3939,15
3497,3983,1
3497,4032,2
3497,4055,72
3497,4102,8
3497,4303,5
3497,4391,173
3497,4464,5
3497,4522,6
3497,4526,1
3497,4763,4
3497,4774,2
3497,4824,8
3497,4831,6
3497,4871,1
3497,4953,3
3497,5007,1
3497,5069,2
3497,5082,1
3497,5089,1
3497,5167,3
3497,5187,2
3497,5201,6
3497,5211,2
3497,5231,2
3497,5282,1
3497,5304,2
3497,5307,3
3497,5341,4
3497,5359,9
3497,5377,1
3497,5510,2
3497,5526,6
3497,5536,1
3497,5697,8
3497,5715,1
3497,5726,2
3497,5837,5
3497,5838,1
3497,5909,140
3497,5947,1
3497,5994,8
3497,6032,1
3497,6086,13
3497,6211,155
3497,6223,2
3497,6276,1
3497,6290,11
3497,6293,2
3497,6356,2
3497,6415,19
3497,6418,2
3497,6422,1
3498,3498,3
3498,4042,24
3499,3499,15
3501,1648,3
3501,2720,2
3502,1742,3
3502,1773,2
3502,4125,2
3502,4383,6
3502,5911,5
3502,6570,1
3503,2163,1
3503,5194,1
3503,5341,6
3503,5818,1
3503,6290,2
3504,4924,2
3505,834,6
3505,2124,3
3505,2268,9
3505,2647,3
3505,6061,3
3505,6415,27
3506,2336,1
3506,3278,1
3506,3614,2
3506,5721,2
3507,2750,1
3507,3040,11
3508,171,2
3508,1049,7
3508,2720,1
3508,4772,1
3508,5096,1
3508,5597,1
3508,5983,1
3509,753,1
3509,1073,1
3509,1423,2
3509,3040,2
3509,3455,1
3509,4044,1
3509,5214,1
3509,6180,1
3510,3417,6
3511,2209,4
3512,3000,2
3512,6056,2
3513,544,9
3514,1753,6
3514,6312,1
3515,2425,1
3515,4083,10
3515,4089,3
3516,1061,2
3516,1083,2
3516,2693,8
3516,2720,26
3516,2910,12
3516,6095,8
3517,4035,5
3518,3572,2
3518,4035,2
3519,3342,1
3519,3646,2
3519,5796,1
3519,5999,1
3520,2267,2
3521,2239,3
3521,3344,6
3522,443,2
3522,1584,2
3523,761,2
3523,1964,2
3524,2975,45
3525,3539,1
3525,4383,6
3527,2693,14
3528,213,9
3528,590,3
3528,749,3
3528,1248,9
3528,1961,12
3528,3040,2
3528,3879,3
3528,4518,3
3528,5330,3
3528,5708,2
3528,5714,17
3528,5808,2
3528,5842,25
3528,5990,15
3528,6291,2
3529,1152,4
3529,2182,1
3529,2537,4
3529,2720,26
3529,2778,6
3529,3344,2
3529,3584,4
3529,4363,6
3529,5287,1
3529,5308,10
3530,609,4
3530,843,6
3530,869,3
3530,1041,14
3530,1049,12
3530,1461,3
3530,1667,3
3530,2173,1
3530,2366,1
3530,2408,1
3530,2747,15
3530,2773,1
3530,2819,7
3530,3245,1
3530,3297,3
3530,3508,3
3530,4042,1
3530,4264,2
3530,4364,1
3530,4443,1
3530,4897,3
3530,4944,19
3530,5285,6
3530,6180,6
3530,6242,6
3531,837,1
3531,1719,1
3532,609,4
3532,835,1
3532,2173,1
3532,2408,1
3532,3297,1
3532,3787,4
3532,4042,3
3533,5509,2
3533,6096,2
3534,5509,12
3535,2652,4
3535,5418,6
3536,352,1
3536,2513,3
3536,6444,1
3537,1746,2
3537,2209,2
3538,2077,3
3538,3378,3
3538,4190,3
3539,900,1
3539,4383,3
3540,247,3
3540,1327,3
3540,1374,11
3540,5462,2
3541,1647,4
3541,4078,2
3541,4101,1
3543,4391,5
3543,5583,2
3543,6148,2
3544,2346,1
3544,4405,3
3544,5964,3
3545,3049,4
3545,5214,4
3546,1086,3
3546,2085,3
3546,2544,3
3546,3297,9
3547,268,1
3547,563,3
3547,892,1
3547,1049,1
3547,1847,1
3547,3055,1
3547,3246,2
3547,3961,1
3547,5462,6
3547,5732,1
3547,5908,1
3547,6471,1
3548,206,10
3548,309,10
3548,933,3
3548,971,2
3548,1434,9
3548,1684,6
3548,2139,9
3548,3004,3
3548,4061,3
3548,5166,3
3548,5194,2
3548,5462,3
3548,5726,3
3548,6162,3
3548,6357,3
3548,6415,23
3549,1595,3
3550,2078,1
3550,5223,1
3550,5341,1
3550,5818,1
3551,1419,40
3551,2139,12
3551,2292,12
3551,2720,4
3551,3040,258
3551,3049,8
3551,3455,5
3551,3863,243
3551,4421,1
3551,4432,3
3551,4942,15
3551,5276,5
3551,5732,3
3551,6180,2
3551,6186,2
3551,6415,3
3552,2750,3
3552,6415,3
3553,378,6
3553,866,6
3553,5196,6
3554,1520,18
3554,1948,15
3554,5534,15
3555,544,2
3555,4083,4
3556,550,1
3556,835,6
3556,892,2
3556,1403,1
3556,1588,7
3556,1740,3
3556,2366,1
3556,2408,1
3556,2812,3
3556,3297,6
3556,3648,1
3556,5808,3
3556,6471,1
3556,6518,3
3556,6523,2
3557,3457,9
3559,4177,5
3560,321,3
3561,4109,3
3562,5990,11
3563,3563,3
3564,3905,3
3565,3905,3
3566,3566,8
3567,4391,5
3568,5990,3
3569,3457,6
3570,3392,6
3570,4061,6
3570,4829,3
3570,5207,3
3571,183,3
3571,1026,1
3571,1097,20
3571,1389,4
3571,1797,3
3571,2563,1
3571,3246,3
3571,3571,11
3571,5569,3
3572,541,3
3572,2411,12
3572,2723,6
3572,3518,3
3572,4035,38
3572,4077,15
3572,4164,3
3572,4408,3
3572,6190,3
3574,2720,2
3574,3002,10
3575,2209,6
3577,3344,9
3577,3779,3
3577,5376,3
3578,4658,3
3579,6056,4
3580,3040,4
3580,3079,1
3580,3378,1
3580,3863,2
3580,5829,1
3581,1327,4
3581,1374,3
3582,5911,5
3583,5796,6
3584,276,1
3584,552,1
3584,609,22
3584,1041,1
3584,2000,1
3584,2408,1
3584,3180,1
3584,3297,6
3584,3433,1
3584,4034,1
3584,4173,1
3584,4622,2
3584,4772,4
3584,4944,1
3584,5285,60
3584,5446,1
3584,5816,1
3584,6180,60
3584,6242,74
3585,3585,5
3586,2980,6
3587,5462,6
3589,2498,1
3589,2513,6
3589,5061,2
3589,5177,1
3589,5479,2
3589,5849,2
3589,5926,1
3589,6243,2
3590,4443,3
3590,5285,3
3590,5808,6
3590,6180,3
3591,309,1
3591,1031,2
3591,1710,2
3591,2209,6
3591,3027,1
3591,3387,3
3591,3785,3
3591,4049,6
3591,5517,3
3592,4419,2
3592,6415,2
3593,2665,1
3594,3417,1
3595,1086,2
3595,1588,1
3595,2544,2
3595,2720,10
3595,3477,12
3595,4510,2
3596,738,2
3596,3048,2
3596,5693,2
3597,250,3
3597,607,3
3597,1150,3
3597,1460,3
3597,3369,1
3597,3597,3
3597,4111,14
3597,4416,1
3597,5061,3
3597,5207,3
3597,5215,1
3597,5329,3
3597,5419,1
3597,5479,4
3597,5628,4
3597,5726,3
3597,6138,3
3597,6180,3
3597,6379,7
3597,6415,15
3597,6431,3
3598,2813,1
3598,3377,1
3598,4108,1
3598,5214,2
3598,6056,12
3600,5228,5
3601,3053,3
3601,6415,3
3602,1789,2
3602,4073,3
3602,4913,2
3602,6056,5
3603,171,2
3603,223,2
3603,344,2
3603,478,6
3603,1657,17
3603,1920,5
3603,2193,1
3603,2232,11
3603,2292,3
3603,2720,39
3603,2771,5
3603,2878,6
3603,3046,8
3603,3116,1
3603,3443,2
3603,3450,1
3603,3603,1
3603,3760,2
3603,3807,3
3603,3953,2
3603,3973,4
3603,4068,2
3603,4073,5
3603,4137,3
3603,4196,3
3603,4387,4
3603,4417,10
3603,4510,37
3603,4852,6
3603,5215,27
3603,5294,2
3603,5555,31
3603,5851,20
3603,5911,6
3603,5948,43
3603,5980,2
3603,6180,1
3603,6466,1
3603,6562,5
3604,321,1
3604,661,1
3604,2791,2
3604,4073,2
3604,5530,1
3604,6056,2
3606,208,1
3606,1047,1
3606,3897,11
3606,4410,2
3606,5045,6
3606,5227,3
3607,664,2
3608,536,2
3608,3344,2
3608,4413,2
3608,5508,2
3609,55,19
3609,130,1
3609,280,11
3609,288,4
3609,421,4
3609,422,27
3609,529,2
3609,644,8
3609,735,6
3609,810,9
3609,817,6
3609,853,4
3609,934,1
3609,977,1
3609,1004,13
3609,1091,3
3609,1208,6
3609,1280,8
3609,1463,32
3609,1648,24
3609,1670,21
3609,1756,23
3609,1795,17
3609,1905,4
3609,1986,4
3609,2196,29
3609,2208,8
3609,2243,3
3609,2291,7
3609,2317,3
3609,2825,12
3609,2842,3
3609,2850,17
3609,2904,3
3609,2969,5
3609,2978,4
3609,2980,4
3609,3037,5
3609,3060,133
3609,3353,30
3609,3386,12
3609,3428,2
3609,3445,13
3609,3501,5
3609,3609,18
3609,3661,4
3609,3702,44
3609,3780,4
3609,3852,7
3609,3861,83
3609,3947,2
3609,3989,4
3609,4051,1
3609,4186,38
3609,4204,3
3609,4244,42
3609,4361,18
3609,4372,32
3609,4438,70
3609,4470,4
3609,4506,4
3609,4522,2
3609,4603,22
3609,4668,1
3609,4855,4
3609,4894,5
3609,4934,4
3609,5065,4
3609,5097,1
3609,5187,70
3609,5209,5
3609,5225,23
3609,5229,71
3609,5256,5
3609,5359,2
3609,5411,1
3609,5430,17
3609,5524,4
3609,5783,10
3609,5795,13
3609,6084,1
3609,6136,3
3609,6182,15
3609,6484,3
3609,6531,117
3609,6590,5
3610,2750,3
3610,2755,2
3611,647,3
3611,2293,4
3611,6505,3
3612,1039,10
3612,5215,8
3612,5371,2
3612,5911,8
3613,3497,1
3613,3675,3
3613,4055,5
3614,222,2
3614,702,2
3614,716,2
3614,728,5
3614,729,2
3614,858,6
3614,1024,4
3614,1392,3
3614,1648,5
3614,2083,2
3614,2282,4
3614,2651,2
3614,2652,3
3614,2766,2
3614,3029,2
3614,3069,2
3614,3181,3
3614,3246,9
3614,3297,3
3614,3476,2
3614,3718,3
3614,3995,2
3614,4073,6
3614,4127,6
3614,4257,2
3614,4262,2
3614,4912,3
3614,4943,9
3614,5466,4
3614,5509,68
3614,5773,2
3614,5839,16
3614,5968,22
3614,5974,2
3614,6056,56
3614,6060,2
3614,6357,3
3614,6404,3
3614,6530,6
3615,2292,3
3615,2546,2
3615,4432,5
3615,5223,3
3616,1021,3
3616,1150,2
3616,1460,1
3616,1648,6
3616,2291,3
3616,2344,1
3616,2735,2
3616,2772,1
3616,3037,6
3616,3040,3
3616,3171,3
3616,3353,3
3616,3616,2
3616,5202,3
3616,5356,1
3617,2775,12
3617,2837,1
3617,4432,12
3617,4471,1
3617,5341,1
3617,6415,3
3618,1435,3
3618,2775,3
3618,4432,3
3619,321,7
3619,522,4
3619,592,3
3619,603,10
3619,658,8
3619,692,2
3619,749,4
3619,787,3
3619,867,3
3619,1228,1
3619,1336,2
3619,1350,1
3619,1717,2
3619,1742,2
3619,2049,4
3619,2061,1
3619,2078,3
3619,2192,3
3619,2459,4
3619,2691,1
3619,2766,10
3619,3004,7
3619,3029,22
3619,3040,8
3619,3774,1
3619,3863,8
3619,4070,1
3619,4421,3
3619,4429,18
3619,4912,4
3619,5315,5
3619,5462,10
3619,5502,3
3619,5608,3
3619,5842,8
3619,5990,10
3619,6066,2
3619,6168,1
3619,6323,4
3620,477,1
3620,520,8
3620,775,1
3620,860,8
3620,2554,1
3620,3344,1
3621,2744,3
3621,2942,1
3621,3430,1
3621,3497,4
3621,6386,7
3622,2652,5
3623,1333,4
3623,4254,4
3624,368,1
3624,835,2
3624,892,1
3625,461,2
3625,4516,4
3626,1651,2
3626,3009,1
3626,4934,2
3627,1223,1
3627,3497,1
3627,4391,1
3627,5201,1
3627,6211,1
3628,4361,3
3628,5911,55
3628,6531,3
3629,838,6
3629,1374,4
3629,1798,7
3629,1864,13
3629,1919,3
3629,1926,2
3629,2138,2
3629,2143,3
3629,2209,4
3629,2287,21
3629,2615,2
3629,2891,50
3629,3029,2
3629,3653,6
3629,3691,3
3629,4785,2
3629,5873,2
3629,6164,55
3630,3171,5
3631,3713,2
3631,5095,6
3631,6056,2
3631,6415,6
3632,1870,5
3633,4073,9
3634,2290,1
3634,2373,1
3634,2570,1
3634,2826,1
3634,4383,1
3634,5341,2
3634,6290,1
3635,2788,6
3635,2791,6
3635,3863,1
3636,475,1
3636,793,23
3636,890,1
3636,1197,1
3636,1393,1
3636,1419,3
3636,1773,1
3636,1783,6
3636,2012,1
3636,2017,1
3636,2078,1
3636,2093,1
3636,2187,3
3636,2300,8
3636,2439,7
3636,2572,1
3636,2608,3
3636,2710,1
3636,2722,3
3636,3004,2
3636,3009,2
3636,3040,19
3636,3344,10
3636,3387,3
3636,3456,1
3636,3636,18
3636,3668,1
3636,3685,1
3636,3759,1
3636,3772,11
3636,3795,1
3636,3863,57
3636,3899,1
3636,4058,1
3636,4812,7
3636,5099,3
3636,5216,4
3636,5316,1
3636,5330,1
3636,5390,1
3636,5410,1
3636,5422,4
3636,5462,3
3636,6049,2
3636,6415,3
3637,696,3
3637,3637,3
3638,607,1
3638,1800,1
3638,1847,2
3638,3171,1
3638,3476,2
3638,3638,2
3638,6056,2
3639,2218,3
3639,2720,1
3639,2750,1
3639,3258,1
3639,4061,1
3640,1021,1
3640,3040,3
3640,3108,1
3640,5276,1
3640,5447,1
3640,5462,5
3641,303,6
3641,1419,9
3641,2292,3
3641,2343,2
3641,2554,1
3641,2750,3
3641,2771,3
3641,3128,3
3641,3417,4
3641,3641,4
3641,4037,2
3641,4050,9
3641,4141,3
3641,4768,1
3641,5165,2
3641,5194,2
3641,5223,2
3641,5841,1
3641,6290,1
3642,194,3
3642,396,1
3642,489,6
3642,753,1
3642,867,1
3642,971,3
3642,1356,1
3642,1374,6
3642,1413,36
3642,1742,1
3642,1919,39
3642,2133,26
3642,2459,3
3642,2891,10
3642,2975,2
3642,3488,2
3642,3619,1
3642,3653,6
3642,3759,1
3642,3814,5
3642,5837,6
3642,6049,1
3642,6164,11
3643,1650,3
3643,2835,9
3643,3297,21
3643,3787,1
3643,4501,9
3644,5341,5
3645,37,2
3645,2209,8
3646,1807,2
3646,1819,1
3646,3288,1
3646,3342,1
3646,3385,1
3646,3519,1
3646,3833,1
3646,5796,1
3646,5999,1
3647,94,2
3647,1120,1
3647,1487,2
3647,1856,1
3647,1961,3
3647,4127,2
3647,4849,2
3647,4893,1
3647,5026,2
3647,5509,148
3647,5689,3
3647,5968,4
3647,5974,1
3647,6056,10
3647,6248,2
3647,6535,1
3648,368,1
3648,794,1
3648,892,1
3648,1150,1
3648,1648,5
3648,1999,1
3648,3353,6
3648,3648,1
3648,3787,4
3648,4382,2
3648,5411,5
3648,5462,5
3648,5477,2
3648,5890,1
3648,6054,4
3649,3059,4
3650,678,3
3650,4383,1
3650,5277,1
3650,5689,2
3651,1367,5
3651,3062,5
3651,4037,5
3651,5462,2
3652,5582,4
3653,159,3
3653,787,2
3653,849,4
3653,982,3
3653,1327,6
3653,1374,15
3653,1798,3
3653,1864,3
3653,1926,11
3653,2189,3
3653,2199,3
3653,2209,13
3653,2380,5
3653,2527,6
3653,4152,2
3653,5306,3
3653,6240,7
3654,5509,3
3655,1026,2
3655,1374,3
3655,2599,18
3655,2975,2
3655,6148,3
3656,478,3
3656,1347,2
3656,1843,2
3656,2232,3
3656,2351,4
3656,2627,9
3656,3656,1
3656,5096,2
3656,5215,9
3656,5980,3
3657,1519,2
3657,1847,2
3657,3961,2
3657,3995,1
3657,4040,2
3657,4073,3
3657,5480,2
3657,6039,2
3657,6056,12
3657,6466,2
3658,1106,6
3658,5911,6
3659,4,1
3659,180,1
3659,321,4
3659,489,10
3659,522,1
3659,536,3
3659,650,2
3659,738,3
3659,753,4
3659,867,2
3659,961,1
3659,1021,3
3659,1023,1
3659,1086,13
3659,1106,1
3659,1171,3
3659,1208,1
3659,1350,1
3659,1388,1
3659,1405,3
3659,1419,23
3659,1423,2
3659,1426,2
3659,1454,13
3659,1458,2
3659,1567,7
3659,1649,1
3659,1773,1
3659,1938,1
3659,2017,1
3659,2078,5
3659,2085,1
3659,2093,1
3659,2122,5
3659,2139,1
3659,2292,21
3659,2346,3
3659,2439,2
3659,2608,1
3659,2707,3
3659,2710,3
3659,2750,1
3659,2766,1
3659,2767,1
3659,2771,2
3659,2832,1
3659,2973,9
3659,3004,12
3659,3040,5
3659,3062,3
3659,3068,4
3659,3079,8
3659,3108,3
3659,3206,1
3659,3253,10
3659,3417,1
3659,3441,1
3659,3443,1
3659,3455,11
3659,3472,5
3659,3488,25
3659,3580,1
3659,3659,1
3659,3863,5
3659,3950,1
3659,4037,1
3659,4044,3
3659,4061,1
3659,4063,1
3659,4322,3
3659,4623,3
3659,4628,1
3659,4663,1
3659,4744,1
3659,4887,3
3659,4913,1
3659,4919,2
3659,4942,7
3659,5099,2
3659,5126,1
3659,5152,7
3659,5215,2
3659,5223,2
3659,5276,23
3659,5316,1
3659,5356,5
3659,5577,1
3659,5587,2
3659,5808,4
3659,5818,1
3659,5892,1
3659,5911,1
3659,6049,1
3659,6180,13
3659,6435,6
3659,6505,10
3660,761,2
3660,1003,1
3660,1964,3
3660,2975,5
3660,3011,1
3660,3523,1
3660,3524,3
3661,3609,2
3661,5341,2
3662,1384,1
3662,1463,2
3662,2824,1
3663,5103,1
3663,5818,2
3664,4078,4
3665,3029,3
3665,3665,3
3667,1059,3
3667,2283,3
3667,3344,3
3668,489,5
3668,1341,2
3668,1922,1
3668,2085,2
3668,2875,1
3668,3636,1
3668,4078,1
3668,4098,2
3668,4245,1
3668,5577,2
3671,2209,2
3671,2795,2
3671,2980,2
3671,3029,3
3671,3171,3
3671,3297,3
3671,4073,2
3671,5462,3
3671,5916,3
3671,6056,1
3671,6290,1
3672,3477,39
3673,4083,3
3675,3497,3
3675,3609,1
3675,3613,1
3675,4055,3
3676,4042,3
3677,3677,3
3677,5026,2
3677,5509,2
3678,206,9
3678,1357,3
3678,2139,23
3678,3000,8
3678,3450,3
3678,4197,1
3678,5026,17
3678,6415,18
3678,6534,10
3678,6535,17
3679,3679,4
3681,2351,2
3681,2573,2
3681,2720,2
3682,1460,3
3682,1519,4
3682,1847,2
3682,3713,2
3682,3995,9
3682,4127,4
3682,5898,3
3683,649,1
3683,2405,1
3683,3012,1
3683,4123,1
3683,6290,2
3684,768,1
3684,3345,1
3684,4934,1
3684,5165,7
3684,5277,7
3685,3457,1
3686,1710,3
3686,2894,2
3686,3497,2
3686,4102,1
3686,6415,4
3687,446,6
3687,606,3
3687,1463,1
3687,1710,12
3687,2242,3
3687,2720,4
3687,3497,4
3687,3775,1
3687,4055,3
3687,5187,1
3687,5909,3
3688,716,2
3688,2346,4
3688,3548,4
3688,3614,2
3688,5509,2
3688,6056,2
3689,4137,9
3690,790,2
3690,1496,1
3690,4853,4
3690,4856,2
3690,5509,2
3691,159,10
3691,281,2
3691,354,6
3691,787,6
3691,1327,20
3691,1374,83
3691,1798,2
3691,1864,3
3691,1919,9
3691,2138,18
3691,2143,6
3691,3196,1
3691,3417,1
3691,3420,6
3691,3653,6
3691,3691,3
3691,3814,16
3691,5125,7
3691,5306,29
3691,5420,6
3691,5827,6
3691,5977,15
3691,6387,2
3692,3966,2
3692,3971,1
3692,4774,2
3693,321,1
3693,2513,1
3693,2666,1
3693,5061,1
3693,6594,1
3694,253,2
3694,3694,1
3695,5341,5
3695,6290,1
3696,1522,8
3696,4132,9
3697,476,4
3697,729,4
3697,1942,2
3697,2209,4
3697,2767,4
3697,3480,5
3697,4044,2
3697,4073,12
3697,4127,14
3697,4146,8
3697,4788,2
3697,5288,14
3697,5318,6
3697,5351,5
3697,5480,5
3697,5689,2
